title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Підтягаючий крем проти зморшок Vichy Liftactiv Supreme для контуру очей 15 мл,https://maudau.com.ua/product/pidtiahaiuchyi-krem-proty-zmorshok-vichy-liftactiv-supreme-dlia-konturu-ochei-15-ml,https://image.maudau.com.ua/webp/size/lg/products/d6/a5/c5/d6a5c584-4fb2-4983-b369-15779ebd6809.jpg,839,1141,302,5,3,В наявності,,Підтягаючий,26
"Ензимна пілінг-пудра для обличчя Hollyskin Angel Skin, 50 г",https://maudau.com.ua/product/enzymna-pilinh-pudra-dlia-oblychchia-hollyskin-angel-skin-50-h,https://image.maudau.com.ua/webp/size/lg/products/6a/47/dd/6a47dd33-6288-4012-8155-fa0560b62f97.jpg,279,352,73,5,2,В наявності,,Ензимна,21
"Ензимна пудра Medi-Peel Micro Tea Powder Cleanser із чайним деревом, 70 г",https://maudau.com.ua/product/enzymna-pudra-medi-peel-micro-tea-powder-cleanser-iz-chainym-derevom-70-h,https://image.maudau.com.ua/webp/size/lg/products/f5/d2/86/f5d28667-1bdd-4d9f-b3e2-24cf98402f34.jpg,566,768,202,5,3,В наявності,,Ензимна,26
Нічний крем Vichy Liftactiv Supreme проти зморшок 50 мл,https://maudau.com.ua/product/nichnyi-krem-vichy-liftactiv-supreme-proty-zmorshok-50-ml,https://image.maudau.com.ua/webp/size/lg/products/4f/4e/6b/4f4e6bd959745575d93c8c6263cd5fae.jpg,1229,1395,166,5,3,В наявності,,Нічний,12
"Міцелярна вода Garnier Skin Naturals, 700 мл (C5495700)",https://maudau.com.ua/product/mitseliarna-voda-garnier-skin-naturals-700-ml-c5495700,https://image.maudau.com.ua/webp/size/lg/products/25/21/ba/2521ba99-9325-4446-be88-0004939e17b7.png,265,310,45,5,11,В наявності,,Міцелярна,15
Бальзам-догляд для губ Nivea Original Базовий 4.8 г (85061),https://maudau.com.ua/product/balzam-dlia-hub-nivea-bazovyi-dohliad,https://image.maudau.com.ua/webp/size/lg/products/3a/71/98/3a719886ca4c5f41553e139ed63b1c8e.jpg,86,127,41,5,12,В наявності,,Бальзам-догляд,32
Очищуючий гель для вмивання Vichy Normaderm Phytosolution для жирної схильної до недоліків шкіри 400 мл,https://maudau.com.ua/product/ochyshchuiuchyi-hel-dlia-vmyvannia-vichy-normaderm-phytosolution-dlia-zhyrnoi-skhylnoi-do-nedolikiv-shkiry-400-ml,https://image.maudau.com.ua/webp/size/lg/products/b8/24/be/b824be0dda7ab5a9f81b994894e40c2d.jpg,688,823,135,5,18,В наявності,,Очищуючий,16
Міцелярний розчин La Roche-Posay для чутливої шкіри 400 мл,https://maudau.com.ua/product/mitseliarnyi-rozchyn-la-roche-posay-dlia-chutlyvoi-shkiry-400-ml,https://image.maudau.com.ua/webp/size/lg/products/43/43/a1/4343a1be629e65fba26255a0da5ecfbf.jpg,709,823,114,5,7,В наявності,,Міцелярний,14
"Нічний крем проти зморщок L'oreal Paris Вік експерт 55+ відновлювальний, 50 мл (A8126300)",https://maudau.com.ua/product/nichnyi-krem-proty-zmorshchok-loreal-paris-vik-ekspert-55-vidnovliuvalnyi-50-ml-a8126300,https://image.maudau.com.ua/webp/size/lg/products/14/a6/0d/14a60d1a-b2ec-4227-a4ce-d3d643e09f25.png,227,320,93,5,5,В наявності,,Нічний,29
Гель для обличчя що очищає Christina BioPhyto 1 Mild Facial Cleanser 500 мл,https://maudau.com.ua/product/hel-dlia-oblychchia-shcho-ochyshchaie-christina-bio-phyto-1-mild-facial-cleanser-500-ml,https://image.maudau.com.ua/webp/size/lg/products/52/45/f2/5245f2286673df1baee9f3c54417fc3a.jpg,1176,1470,294,,,В наявності,,Гель,20
