title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Засіб Galax das Power Clean для видалення жиру з кухонних поверхонь 750 мл,https://maudau.com.ua/product/zasib-dlia-vydalennia-zhyru-z-kukhonnykh-poverkhon-galax-das-power-clean-750-ml,https://image.maudau.com.ua/webp/size/lg/products/c3/04/a2/c304a24e7ed905b1cafb421caf8bdfbc.jpg,102,148,46,5,34,В наявності,,Засіб,31
Засіб для миття скла Mr Muscle Ранкова роса з нашатирним спиртом змінний блок 500 мл,https://maudau.com.ua/product/zasib-dlia-myttia-skla-mr-muscle-rankova-rosa-z-nashatyrnym-spyrtom-zminnyi-blok-500-ml,https://image.maudau.com.ua/webp/size/lg/products/51/aa/81/51aa8187de5045c8be8352563d05a00a.jpg,74,93,19,5,16,В наявності,,Засіб,20
Миюча рідина для підлоги та стін Mr. Proper Лимон 1 л,https://maudau.com.ua/product/myiucha-ridyna-dlia-pidlohy-ta-stin-mr-proper-lymon-1-l,https://image.maudau.com.ua/webp/size/lg/products/c0/2e/d2/c02ed2a2-11a2-40fc-8ceb-0be6c1f67634,169,228,59,5,17,В наявності,,Миюча,26
Стікер для очищення туалету Duck Туалетне каченя Морський 3 шт.,https://maudau.com.ua/product/stiker-dlia-ochyshchennia-tualetu-tualetne-kachenia-morskyi-3-sht,https://image.maudau.com.ua/webp/size/lg/products/71/3e/66/713e666f-3eee-4f04-bd36-2d3635ca53bf.jpg,60,,,5,14,В наявності,,Стікер,
Засіб для миття вікон та скла Clin Crystal Блакитний пістолет 500 мл (586207),https://maudau.com.ua/product/zasib-dlia-myttia-vikon-ta-skla-clin-blakytnyi-pistolet-500-ml-586207,https://image.maudau.com.ua/webp/size/lg/products/0c/39/17/0c3917b174f704c3ed73039e532075ca.jpg,89,124,35,5,22,В наявності,,Засіб,28
Спрей-піна для чищення унітазу та ванної Domestos Пауер Квіткова свіжість 435 мл,https://maudau.com.ua/product/sprei-pina-dlia-chyshchennia-unitazu-ta-vannoi-domestos-pauer-kvitkova-svizhist-435ml,https://image.maudau.com.ua/webp/size/lg/products/63/09/89/630989bb83b26a1bc3698a3969722a38.jpg,129,180,51,5,8,В наявності,,Спрей-піна,28
Біодеструктор для розкладання жирів UniSept 20 г,https://maudau.com.ua/product/unisept-dlia-rozkladannia-zhyriv-20-hr,https://image.maudau.com.ua/webp/size/lg/products/e4/0a/8b/e40a8bbdcfb9853948dce0e3380b5ced.png,32,39,7,5,2,В наявності,,Біодеструктор,18
Таблетки для чищення Rational 100 шт (56.00.210),https://maudau.com.ua/product/tabletky-dlia-chyshchennia-100sht-rational-56-00-210,https://image.maudau.com.ua/webp/size/lg/products/e5/ca/30/e5ca30393a9e2f223be50c7e79b11060.png,4253,6075,1822,5,1,В наявності,,Таблетки,30
Таблетки для посудомийних машин Finish Powerball Quantum All in 1 60 шт.,https://maudau.com.ua/product/tabletky-dlia-posudomyinykh-mashyn-finish-powerball-quantum-ultimate-60-sht,https://image.maudau.com.ua/webp/size/lg/products/b4/36/74/b436744e0f61a734e19a3860227e5722.jpg,499,1428,929,5,16,В наявності,,Таблетки,65
Біопрепарат Kalius для розкладання жирів 20 г,https://maudau.com.ua/product/biopreparat-kalius-dlia-rozkladannia-zhyriv-20-h,https://image.maudau.com.ua/webp/size/lg/products/b4/2e/0f/b42e0ffc-68d9-43ba-a4a8-ec317ee0cb07.jpg,30,33,3,,,В наявності,,Біопрепарат,9
Засіб для матових фасадів кухні Crystalline shop Med kitchen 500 мл,https://maudau.com.ua/product/zasib-dlia-matovykh-fasadiv-kukhni-crystalline-shop-med-kitchen-500-ml,https://image.maudau.com.ua/webp/size/lg/products/ed/f4/78/edf478828398ec1a04d8d77379229c7b.jpg,335,400,65,5,1,В наявності,,Засіб,16
Таблетки Rational Care 150 шт (56.00.562),https://maudau.com.ua/product/tabletky-care-150sht-rational-56-00-562,https://image.maudau.com.ua/webp/size/lg/products/9f/96/65/9f9665c343ac48d7665332fa3a2163d4.png,5405,6758,1353,,,В наявності,,Таблетки,20
Очищувач для килимів Dr. Beckmann зі щіткою 650 мл,https://maudau.com.ua/product/ochyshchuvach-dlia-kylymiv-drbeckmann-zi-shchitkoiu-650-ml,https://image.maudau.com.ua/webp/size/lg/products/21/10/03/211003bf2dbc415369661f7843cc9eed.jpg,209,440,231,5,21,В наявності,,Очищувач,53
Засіб для очищення швів та видалення складних соляних нальотів Crystalline shop Clean tile power 500 мл,https://maudau.com.ua/product/zasib-dlia-ochyshchennia-shviv-ta-vydalennia-skladnykh-solianykh-nalotiv-crystalline-shop-clean-tile-power-500-ml,https://image.maudau.com.ua/webp/size/lg/products/63/9f/ca/639fca81065af5dc9c8bfe0882112163.jpg,475,560,85,,,В наявності,,Засіб,15
Засіб для миття посуду Fairy Гранат 1350 мл,https://maudau.com.ua/product/zasib-dlia-myttia-posudu-fairy-hranat-1350-ml,https://image.maudau.com.ua/webp/size/lg/products/86/53/2a/86532a72b8b2ea633ad1c45633523661.jpg,192,250,58,,,В наявності,,Засіб,23
Засіб від плісняви Crystalline shop Stop mold 500 мл,https://maudau.com.ua/product/zasib-vid-plisniavy-crystalline-shop-stop-mold-500-ml,https://image.maudau.com.ua/webp/size/lg/products/99/84/85/998485e5b62f9dd4908f59326e19c408.jpg,500,620,120,,,В наявності,,Засіб,19
